,159507.XSHE,159611.XSHE,159619.XSHE,159766.XSHE,159825.XSHE,159852.XSHE,159869.XSHE,159870.XSHE,159928.XSHE,159930.XSHE,159996.XSHE,512010.XSHG,512170.XSHG,512200.XSHG,512400.XSHG,512480.XSHG,512660.XSHG,512800.XSHG,512880.XSHG,512980.XSHG,515030.XSHG,515790.XSHG,515880.XSHG,516110.XSHG,561320.XSHG
2020-01-21,0.909539548513281,1.5893621291301618,1.3446463043420125,1.2012675646108406,-3.9822462763185453,8.314009038229678,3.2094091760895873,6.128308735145978,3.8357913672251134,-7.440079477068233,11.303611090578613,8.845893711387298,11.980609947796706,12.357031831983356,3.2011805286361663,7.177128960308616,-1.0917802645429215,-5.58406753109791,-0.05649613734942762,4.7539839069953205,-0.40237021712804416,-1.1558449310239651,10.839784858645626,35.246527865616336,-5.067053655271187
2020-01-22,0.23738864042763116,2.158483840898441,1.4182524768624503,0.2771082952980795,-4.541939834528931,8.86113879291004,2.25541689641194,7.108574720577456,3.599032344720732,-8.701550731882131,7.40263654226869,9.833521062290059,13.826563621506486,10.303325104380201,3.3026591629649875,7.181066544264815,-1.3438302189122298,-6.303877905921379,-0.2062635315186275,5.034606795624264,-1.3214049819717313,-1.7617421583646649,12.277560341935624,29.555128001521545,-5.89071741559815
2020-01-23,-0.6230859198387833,1.691780690085301,1.0923543573679613,-0.46338885954843345,-5.471793112218967,9.355685065667954,1.4206861184018347,8.261076807852982,2.634508139771109,-8.185910627612403,2.641911632164218,10.486053694567595,15.88806042679586,7.174512029922743,3.726890997499986,5.249732679075406,-1.9310537991427514,-5.5089585687458404,-0.8667209459143265,5.674028280295282,-2.293027825627884,-2.276748814317663,9.76335214139903,22.653109819272192,-6.512704221475017
2020-02-03,-1.1911073800467065,2.4980122040512325,1.7344715724628963,-0.5516409562846282,-5.8867504248643145,10.185364244304854,1.5980781859424213,8.641319012140103,2.4890399733496316,-9.420588629514054,1.5068091691181889,12.015402647792943,18.091833759193936,6.080495661627042,4.536944455428764,3.7801536506502105,-0.39116433944468804,-6.482256122456534,-0.08489238840144962,6.6252109235150005,-3.1188728706135502,-2.2605756952177027,9.98456958622561,21.477036607741137,-7.358035163461603
2020-02-04,-1.8601357535666387,3.1903110327370667,2.581372614041746,-0.3287064454603563,-3.298883221544939,11.159515693229581,0.8012143436897518,8.763389323082304,2.7796859206862172,-10.263642501211587,0.8433286297960865,13.567942294034202,17.871084495684638,5.360217365649502,5.347537769382222,2.8364108711755067,0.0863265475882787,-7.288021246306215,-0.5776247410516245,6.305868610513046,-3.833216720355302,-2.1159274230372356,9.777174887937793,19.36952694631918,-8.429645762751939
2020-02-05,-2.5561387538110774,3.8721596231206306,3.340806338967848,0.322779293141161,-2.818197410034237,10.964631748376036,-0.5872709276690807,9.93811425453152,3.115933749140019,-11.312630824775963,0.25906186762655453,14.18843365868074,16.076361675956186,4.1445656375113185,6.161122313408453,2.0386029884027588,0.7574795415031483,-7.907343043000396,-1.0636038810748616,7.091255460826556,-4.5475109742642985,-2.3364895930030882,9.273393806747151,16.742100625460004,-9.573442360201067
2020-02-06,-3.0647719120770924,4.5745626313978685,4.084543054221985,0.9070038966474473,-3.0357670642297756,11.355316927263434,-1.294912202275984,10.998656423822966,3.43767436276708,-12.690657845361011,-0.283415389793789,15.305239678080579,16.501691353357153,3.519104461379079,6.97174141628916,1.0307930612244092,1.639770126279981,-8.955015489851695,-1.1498779041937564,8.066739420501952,-5.3043862369025625,-2.0764673488781438,9.132365098976786,16.620648155666153,-10.567586828269674
2020-02-07,-3.6429801704349734,5.3444412109909205,4.773088249776218,1.453396697766384,-3.761132969890725,12.50603689985643,-1.9458524610054078,12.280605360500342,3.621926498043894,-14.128540409001415,-0.8420165878148341,16.972497934741867,18.044751929787875,3.1357623351402846,7.798284263385364,0.13315435335686832,2.2115954920606247,-10.044226476224505,-1.4686552017426884,8.915546536795341,-6.011362503562665,-1.6977416024271021,7.559785893594559,16.942719192980494,-11.368286047514355
2020-02-10,-4.268125972960236,6.032572292981258,5.41852362332783,1.9952663803167388,-4.438400197682206,13.790643414453442,-2.662843055953808,13.5351551521299,3.869649262620398,-15.628553208289839,-1.3842454621060432,18.595496685971774,19.857191371032933,2.67256086822762,7.616830599113405,-0.5786172806313634,2.8473725167134014,-11.172772332274123,-2.0637633257344237,9.898767958936386,-6.474948134755437,-1.4531815992817818,5.890141848039943,16.12359697443359,-12.12961624997396
2020-02-11,-4.8979778384751,6.5691127680545005,6.103301477991272,2.481118120520073,-4.338893997060235,15.159778599402287,-3.3659375555999964,14.467548074945297,4.230557489273127,-16.515945828666492,-1.899849115170511,20.35325776805577,21.821311989164492,2.269456027053985,6.484867088095986,-1.1404116348387614,3.3246236792275816,-12.245092608813087,-2.779105340408076,9.897310178686352,-7.134704206423447,-1.3949119440406572,4.687032405969434,15.119304594537454,-12.713396131374916
2020-02-12,-5.466282553483329,6.768062800527349,6.803135355102861,3.04959856486798,-4.517393714152206,16.205835980668038,-4.040185020814217,14.41602086906855,4.417709901891743,-17.21929869935174,-2.3608214734740156,21.81077633829418,23.870169455054242,1.9966360681251092,5.235997025983516,-1.5597654371682532,3.903712508508037,-13.231610585995337,-3.290455791830186,9.050225613118151,-7.705049733607737,-1.653645113766962,3.6062827257396846,14.168094981258754,-13.213168786930256
2020-02-13,-6.05437245731136,6.531020637098409,7.48684456072852,3.6911075702139162,-4.730329768954587,17.603269292520885,-4.696665270791067,14.573121340159537,4.718002546808667,-18.12659220437994,-2.8027881096447587,23.638951184108507,25.874846252473816,2.025039528884351,5.04513001129368,-1.8226726786568164,4.303238486435887,-14.235066838267516,-3.288741012810573,9.003803541462545,-8.206229919120812,-1.7688867534981223,2.8481774113514287,13.043975298989816,-13.650616131748633
2020-02-14,-6.604637079384283,6.446273993833057,8.233841570824653,4.334739257008809,-4.608905586624261,17.520340239116322,-5.3583914751012465,14.949854188373287,5.128189607564207,-18.58009870731158,-3.202690550958609,25.660751702223514,27.73339841766406,2.3199747953383083,5.494254151592766,-2.0465898558088256,4.5843736171626235,-14.593916209671445,-1.6133194660094192,8.206452186042,-7.504115090311514,-2.0257632174615128,2.2844707287621873,12.272154648934077,-13.82345248448094
2020-02-17,-6.623158669548394,6.726421014198842,8.991768547727963,4.910981822351508,-4.763555470039367,17.784633450604783,-5.899810942126146,16.21612398856924,5.659297491937348,-16.8101289592471,-3.632116450932981,27.729314807224544,29.481021172873433,2.317643684674343,5.971310746014157,-2.1847935949330988,4.988280989396999,-13.55441754326386,-0.5076282184287211,7.5797832575720925,-6.907308339823521,-2.334466629521093,2.1779309251040244,12.10031950813626,-13.300110293044826
2020-02-18,-6.876025452694282,6.812925059509628,9.398449543482986,5.388588681578465,-4.443282533650903,16.75689322011017,-6.504522428940347,17.179945123672084,6.039772540151449,-16.727372682571637,-4.127466928781727,29.497065810180512,30.92168932677462,2.280521736651787,5.925025531715566,-2.465890452048026,5.498873354493144,-13.398463400567898,0.2958940272916651,6.29618721589564,-6.564552982117764,-2.466768594733512,1.9649289447454314,11.410727926699591,-12.934644278371797
2020-02-19,-7.1709552144085364,6.592666810743326,9.977487335834564,5.783776242589841,-4.02277804716859,16.785723073179945,-6.609050942847892,18.24088999285803,6.7146460903712555,-16.75261501592536,-4.610942517828253,31.23665738512309,31.939572760852744,2.321892805628606,5.693551736155038,-2.828517057871241,5.688369792221302,-12.74115732540727,0.814849607713914,5.502545684823002,-6.242641530329188,-2.503894285332294,1.6728593859590049,11.268377266184993,-12.7576582804495
2020-02-20,-7.342139119872019,6.172094709666311,10.710962121454438,6.0576805684426045,-3.240302395901548,17.443088110005455,-6.29856496545496,18.786337862195413,7.398359875954482,-16.685872763266442,-5.123455372070548,33.496251659905965,34.25913782762461,2.471180694354206,5.130918956926699,-2.9769307056891443,5.914445971079933,-12.738133279709313,1.2965723401888178,5.125699997230799,-6.285103886030984,-2.645928507286177,1.3658457906271992,11.224344849857061,-12.61877965102759
2020-02-21,-7.5260997694172,5.733996134363864,11.537830679169787,6.026650928479092,-2.104901523508966,18.470416147429617,-6.366783094234181,19.01735438189835,8.09645208776673,-16.6895574147073,-5.676349550802789,35.80401014279907,36.4453433750145,2.5223746029669134,4.442664698283924,-3.2850796036697223,6.182023022250493,-13.09998119842454,2.043180729142407,4.643076118501497,-6.152915064514092,-2.5584159805368647,1.0883880751975863,11.098403090194893,-12.415643561014923
2020-02-24,-7.796609591962739,5.223643490865013,11.989710204835015,5.688150638788478,-1.047251421727458,19.738103234212126,-5.889844153482096,19.32770617133322,8.73978045547303,-17.759319861103865,-6.27006714989798,36.57458329035385,36.89461909407599,2.554587778978457,3.610579234345183,-3.5549054832899363,6.5776912588625995,-14.042724713572401,2.5172696740962914,4.133178022720461,-6.490007073648667,-2.813261743383598,0.5935414684381505,10.870582250329448,-12.473241444451249
2020-02-25,-8.137535464753025,4.534430203561581,12.514347773349545,5.324673623750473,-0.5073417011199521,20.160519993585893,-5.165384973917283,19.188418465483494,9.311382851299205,-18.969712484775982,-6.890495233569266,36.118305382310176,36.177674449720385,2.608596085423959,2.1925161739014403,-3.891746795605823,6.700239713021443,-15.002255209052443,3.01766910007026,3.742381094744169,-6.908913907288488,-3.10379466124546,-0.06527708011881334,10.771606359758417,-12.5489594386425
2020-02-26,-8.461337236731923,3.464582862999242,13.362437834595772,5.268395379629437,-0.08313750869172619,19.971338321855264,-4.591998725119434,19.53337757915559,9.643158955093687,-19.33659864058658,-7.5068911104843465,31.241136107016697,32.52252662220231,2.84625536419937,0.9502155861599538,-4.281620539514644,6.911954899300995,-15.966122615117337,3.2888627979096055,2.7997676046865956,-7.434465210461311,-3.546043839199267,-0.8854844315756938,10.831479336055702,-12.42623944228184
2020-02-27,-9.086762409687466,2.267928498625395,14.03370391559506,4.7781212648783296,0.27672964430730634,11.464475614795006,-4.27413503029895,18.822253888943905,10.067803543053003,-20.03008017883521,-8.129855810865969,28.27263082131195,30.47459591251452,2.860516872548862,0.07644519790051967,-4.667278011309659,6.613705676605507,-16.672568963863284,3.3799175105244217,1.9854208349482747,-8.073348607089821,-3.880915775497101,-1.6330278078638356,11.013149201345593,-12.46499388141438
2020-02-28,-9.756588780475564,1.3402678783562711,14.751436594756061,4.217781787434788,0.888223629559094,7.812612882177228,-4.222642372106402,16.111630103566917,8.938925070110718,-20.756518061165387,-8.759353129756697,25.893770638173027,29.081740118188176,2.800392948745531,-0.5334666516868988,-5.235647257636657,5.546477439204645,-17.2407932532257,3.849508156082611,1.0778380384209665,-8.561275255928429,-3.683025519920756,-2.265820124755105,11.319312211747965,-12.532344533864588
2020-03-02,-10.228214048360947,0.7666381402197284,15.688727209658696,3.783787327482103,1.6119201397879195,6.1376184114635155,-4.310570013975336,16.062147656052325,7.524644475148634,-19.897235047447467,-9.40820766024251,24.259753240377165,28.674266261942453,3.209292146088861,-0.9809240278006459,-5.684506000185332,5.061362298327741,-17.571952861725386,4.408081440408136,0.389640288208895,-9.106442095849646,-3.3520700440476965,-2.876283952719001,11.264974696496136,-12.303046796337787
2020-03-03,-10.660237692226659,0.35985168663209716,16.015017029041186,3.360418329679438,2.1584603909841675,5.2459965396829915,-3.8991678452993646,15.29722066061952,7.1346860068939995,-19.335524700627243,-10.080039057408955,24.618594081095527,29.429719656305068,3.596956165360314,-1.4547963856845139,-5.567260006682501,4.883333466143235,-17.450209554725127,4.962221008450535,-0.23373374223313212,-9.465771467758493,-3.673126063348091,-3.455788886235235,11.222109964696394,-12.039475168993773
2020-03-04,-10.788731897131932,0.14751492316199527,16.339668217577405,3.0750669238875172,2.7556833642004324,4.671246877207355,-3.4395820356072884,14.659207146832548,6.965350308401843,-18.425564750864112,-10.765063041399186,24.44446906827809,29.577275010521817,3.9654479161612426,-1.9337975331879869,-4.563708364151788,4.699801567877523,-16.595967066023828,5.419547855006563,-0.7901910945167592,-9.765807133869155,-3.9996761056622065,-3.9746445558011887,10.918421828049606,-11.639501391225737
2020-03-05,-10.443942092215448,-0.01405064467760654,16.904829279594864,2.9783006172156066,3.35835230477383,3.9218832885353816,-3.279565696635744,14.53758034334265,7.407657449026997,-16.83185421479315,-11.451031144408729,24.969546154726675,29.6350900671907,4.306094417138888,-2.4032173884458365,-3.9004957163272165,4.754853165311788,-14.94333313244944,5.867587226921994,-1.3399624246507766,-10.37505835120572,-4.512702110868104,-4.460111912947615,10.27344473163828,-11.229653453801175
